egp_id,content,category,level,chinese_human_name,examples,trigger_lemmas,chinese_doc,core_rules,keywords,common_errors
GG-B1-137,Guideword: FORM: UNCOUNTABLE NOUNS. CanDo: Can use an increasing range of uncountable nouns.,SuperCategory: NOUNS. SubCategory: uncountable,B1,不可数名词的扩展使用：掌握常见抽象与物质名词,"I think the countryside is better than the town centre, people get on more easily with each other.、Well, I love shopping for clothes because I love fashion.、I hope you can help me to find new accommodation as soon as is possible.、Firstly, you can admire lovely architecture and visit a museum about our history.",shopping for clothes、find accommodation、admire architecture,,,"不可数名词,抽象名词,物质名词,量词搭配,谓语动词单数",
GG-B1-138,"Guideword: FORM: AUXILIARY VERBS 'BE', 'HAVE', PAST. CanDo: Can form negative statements of main verbs in the past continuous and past perfect with auxiliary verbs 'be' and 'have' + 'not/n't'. ► past continuous ► past perfect",SuperCategory: NEGATION. SubCategory: negation,B1,过去进行时与过去完成时的否定形式：be/have + not/n't,It was raining for seventy two hours and it wasn't going to stop.、I hadn't expected to receive a letter from her.,wasn't、weren't、hadn't,,,"过去进行时,过去完成时,否定形式,助动词,was/were,had,not/n't",
GG-B1-139,Guideword: FORM: QUESTIONS. CanDo: Can use negative question forms in main clauses and question tags. ► questions,SuperCategory: NEGATION. SubCategory: negation,B1,"否定疑问句与反意疑问句：Can't you...? 和 ..., aren't you?","Can't you go with your parents some time and with your friends later?、Don't you think it's fun?、Aren't you excited about it?、You're free on Saturday , aren't you?、I think it would be fantastic, wouldn't it?",can't you、don't you、aren't you、isn't it,,,"否定疑问句,反意疑问句,助动词,疑问标签,语气表达",
GG-B1-140,"Guideword: FORM: MENTAL PROCESS VERBS + CLAUSE. CanDo: Can use the negative forms of mental process verbs ('I don’t think', 'I don’t believe') followed by a complement clause, where the negative form is in the mental process verb rather than the complement clause.",SuperCategory: NEGATION. SubCategory: negation,B1,心理过程动词否定式+从句：I don't think/believe + 从句,"But I don't think it'll help you.、I don't think I'll live here forever because I intend to move to Curitiba, a southern city of my country.、I don't believe that the suitcase will be returned to me.",i don't think、i don't believe、i don't suppose,,,"心理过程动词,否定转移,补语从句,I don't think,委婉表达",
GG-B1-141,"Guideword: FORM: 'NOT', NON FINITE AND ELLIPTED CLAUSES. CanDo: Can use 'not' before a non-finite or ellipted clause.",SuperCategory: NEGATION. SubCategory: negation,B1,否定词 'not' 在非限定性从句和省略从句中的用法,"But every time a small envelope arrived, I ripped it open as fast as I could. Not this time.、I would like to apologise for not being able to attend on Friday 13th June for my visit.、The picnic will be held in the park three kilometres away from the city center so it will be quiet and not crowded.、Well, I think it will be better for you to go to a large school in the centre of the town and not to the small school.",not to、not being、not this、for not,,,"否定词 not,非限定性从句,省略从句,不定式,动名词",
GG-B1-142,Guideword: USE: SEEKING AGREEMENT. CanDo: Can use negative questions and question tags to involve the listener/reader by seeking agreement or checking something.,SuperCategory: NEGATION. SubCategory: negation,B1,否定疑问句与附加疑问句：寻求同意或确认,"Isn't it marvellous?、Don't you think it's fantastic?、You love books, don't you?",isn't it、don't you、doesn't it、haven't you,,,"否定疑问句,附加疑问句,寻求同意,确认信息,语调",
GG-B1-143,Guideword: FORM: PRONOUNS. CanDo: Can use an increasing range of indefinite pronouns in negative contexts.,SuperCategory: NEGATION. SubCategory: negation,B1,否定语境中的不定代词：nothing、anything、anyone等,"I said I had nothing, but he didn't believe me.、I haven't seen anything yet. (Georgia (Republic of); B1 THRESHOLD; 2007; Georgian; Pass)、I didn't tell anyone about this story at first.",have nothing、don't have anything、didn't see anyone,,,"不定代词,否定句,nothing,anything,anyone",
GG-B1-144,"Guideword: FORM: ADVERBS. CanDo: Can use adverbs 'ever', 'never', 'yet', 'still' in negative contexts.",SuperCategory: NEGATION. SubCategory: negation,B1,"否定语境中的副词：ever, never, yet, still",Nobody will ever know who that man was.、I stayed there for two weeks and it never rained.、I haven't decided yet.、But I still don't believe her.,never ever、not yet、still not、ever since,,,"ever,never,yet,still,否定语境,副词,现在完成时,频率副词,状态副词",
GG-B1-145,Guideword: FORM: 'IT' + 'BE' + 'IMPORTANT' + CLAUSE. CanDo: Can use 'it' + 'be' + 'important' + ('that') clause.,SuperCategory: MODALITY. SubCategory: adjectives,B1,形式主语结构：It is important that从句,It's important that you take breaks and don't work all the time.、It's important that you eat healthy food.、I think it's important that you analyze each point to decide what to do.,it is important、it was important、i think it's important,,,"形式主语,that从句,important,建议句型,重要性表达",
GG-B1-146,"Guideword: FORM/USE: 'IF'-CLAUSE + 'POSSIBLE', POLITENESS. CanDo: Can use 'if-' clauses + 'possible', as a politeness strategy.",SuperCategory: MODALITY. SubCategory: adjectives,B1,礼貌请求句型：'if-'从句 + 'possible',"If it is possible I would like to pay by credit card.、If possible, please re-deliver the same goods right now.、I'm not free at 6 so I'd change it to 9 if it's possible.、If it's possible, could you send the cards to my office in London?、I would prefer the 15th of July if it is possible.、The opening hours are quite convenient but, if possible, I would like the pool to open a bit earlier - at 8.30 am, for example.",if it is possible、if possible、if it's possible,,,"if从句,possible,礼貌策略,情态动词,省略形式",
GG-B1-147,"Guideword: FORM/USE: 'IT' + 'BE' + ADJECTIVE + INFINITIVE, HEDGING, EMPHASIS. CanDo: Can use 'it' + 'be' + adjective + 'to' + infinitive, to make an assertion more or less direct.",SuperCategory: MODALITY. SubCategory: adjectives,B1,It+be+形容词+不定式结构：表达断言与委婉强调,"Our sales department staff are heavily involved in several international projects, so it is necessary to improve their foreign language skills.、But sometimes it's essential to do what your parents want you to do. (Georgia (Republic of); B1 THRESHOLD; 2008; Georgian; Pass)、In the centre of town it is possible to do more activities after school.、[talking about a computer problem] It was impossible to install the system.",it is necessary to、it is essential to、it is possible to、it is impossible to,,,"形式主语,不定式,形容词,断言,委婉强调",
GG-B1-148,Guideword: FORM: 'IT' + 'BE' + ADJECTIVE + 'FOR' + OBJECT + INFINITIVE. CanDo: Can use 'it' + 'be' + adjective + 'for' + object + 'to' + infinitive.,SuperCategory: MODALITY. SubCategory: adjectives,B1,形式主语结构：It + be + 形容词 + for + 宾语 + 不定式,"If you have to choose between two schools, I think it's important for you to know what they’re like.、It's impossible for me to meet with you at six o'clock.、It is important for everyone to attend this meeting.、[talking about not missing class] It's essential for me to go because I think I can't study physics by myself.",it is、it's、for、to,,,"形式主语,形容词,不定式,for + 宾语,句型结构",
GG-B1-149,Guideword: FORM: NEGATIVE QUESTIONS. CanDo: Can use the negative question forms in main clauses and question tags.,SuperCategory: MODALITY. SubCategory: can,B1,情态动词can的否定疑问句：主句否定疑问与附加疑问,"Can't you go with your parents some time and with your friends later?、Why can't she visit them alone and I can relax at the beach?、You can ask your parents what they think you should do, can't you?",can't you、why can't、can't we、can't they,,,"情态动词,否定疑问句,附加疑问,can't,句型结构",
GG-B1-150,"Guideword: FORM: WITH ADVERBS. CanDo: Can use 'can' with a limited range of adverbs (including 'also', 'always', 'even', 'just', 'only', 'really', 'still') in the normal mid position after the modal verb.   ► adverbs",SuperCategory: MODALITY. SubCategory: can,B1,情态动词can与副词搭配：中位副词用法,"You can also write postcards and letters to your friends.、I can only tell you what I think about it, because you have to decide.、I can't even remember the girl's face.、The trouble is that I can't really afford it.",can also、can only、can't even、can't really,,,"情态动词,副词,词序,中位副词,can搭配",
